image_name,target
ISIC_0052060,0.017053008
ISIC_0052349,0.019425273
ISIC_0058510,0.017053008
ISIC_0073313,0.017053008
ISIC_0073502,0.017053008
ISIC_0074618,0.017053008
ISIC_0076801,0.017053008
ISIC_0077586,0.017053008
ISIC_0082004,0.017053008
ISIC_0082785,0.020052433
ISIC_0085332,0.017053008
ISIC_0087243,0.017053008
ISIC_0088167,0.03197667
ISIC_0089356,0.017053008
ISIC_0090283,0.017053008
ISIC_0092481,0.017053008
ISIC_0095455,0.017053008
ISIC_0095790,0.017053008
ISIC_0097719,0.017053008
ISIC_0099348,0.017053008
ISIC_0101040,0.017053008
ISIC_0101383,0.027904838
ISIC_0105104,0.017053008
ISIC_0108196,0.017053008
ISIC_0112420,0.020427197
ISIC_0114232,0.017053008
ISIC_0115798,0.017053008
ISIC_0116844,0.017053008
ISIC_0126432,0.017053008
ISIC_0131485,0.017053008
ISIC_0131912,0.020160079
ISIC_0131978,0.017053008
ISIC_0139322,0.017053008
ISIC_0142066,0.017053008
ISIC_0143109,0.017053008
ISIC_0148210,0.017053008
ISIC_0148937,0.017053008
ISIC_0150213,0.017053008
ISIC_0152553,0.017053008
ISIC_0153127,0.017053008
ISIC_0154289,0.032614022
ISIC_0155813,0.01935631
ISIC_0155983,0.017053008
ISIC_0157088,0.017053008
ISIC_0158761,0.07300687
ISIC_0161963,0.042107075
ISIC_0165178,0.017053008
ISIC_0165230,0.055291563
ISIC_0165615,0.017053008
ISIC_0165617,0.026662081
ISIC_0165674,0.017053008
ISIC_0165928,0.017053008
ISIC_0166561,0.017053008
ISIC_0168125,0.05035904
ISIC_0169378,0.017053008
ISIC_0169575,0.021602154
ISIC_0169906,0.06440115
ISIC_0171865,0.017248094
ISIC_0172678,0.017053008
ISIC_0174800,0.017053008
ISIC_0175014,0.030262798
ISIC_0175798,0.04761836
ISIC_0176152,0.032867163
ISIC_0177083,0.017344236
ISIC_0178235,0.024555832
ISIC_0178258,0.04842317
ISIC_0178428,0.017053008
ISIC_0178741,0.024125248
ISIC_0180057,0.03633818
ISIC_0182213,0.036878467
ISIC_0183334,0.017053008
ISIC_0183449,0.017053008
ISIC_0183658,0.02591744
ISIC_0183771,0.017053008
ISIC_0186715,0.04248935
ISIC_0187786,0.017053008
ISIC_0188485,0.017053008
ISIC_0191895,0.017053008
ISIC_0192184,0.017053008
ISIC_0192807,0.017053008
ISIC_0193289,0.017053008
ISIC_0194115,0.027101636
ISIC_0195744,0.017053008
ISIC_0195995,0.017053008
ISIC_0196159,0.026717216
ISIC_0196622,0.017053008
ISIC_0196807,0.017053008
ISIC_0197182,0.022338182
ISIC_0197440,0.017053008
ISIC_0197860,0.017053008
ISIC_0198376,0.017053008
ISIC_0198622,0.017053008
ISIC_0199195,0.017053008
ISIC_0199718,0.017053008
ISIC_0199780,0.03452933
ISIC_0200120,0.05152917
ISIC_0204399,0.018143415
ISIC_0204875,0.023958087
ISIC_0205627,0.017570019
ISIC_0206261,0.017053008
ISIC_0206934,0.056852847
ISIC_0207197,0.01954484
ISIC_0208233,0.017053008
ISIC_0209640,0.03041333
ISIC_0210915,0.049081653
ISIC_0212435,0.060178667
ISIC_0212468,0.017053008
ISIC_0213848,0.017053008
ISIC_0216203,0.017053008
ISIC_0216447,0.022447348
ISIC_0220438,0.053928256
ISIC_0220466,0.017053008
ISIC_0223354,0.017053008
ISIC_0223463,0.0216721
ISIC_0223760,0.017053008
ISIC_0224309,0.027335882
ISIC_0225471,0.017053008
ISIC_0225894,0.055160284
ISIC_0226234,0.017053008
ISIC_0227767,0.017053008
ISIC_0228452,0.017053008
ISIC_0229266,0.017053008
ISIC_0230247,0.017053008
ISIC_0230499,0.032146096
ISIC_0231539,0.017053008
ISIC_0231788,0.017053008
ISIC_0232763,0.01815626
ISIC_0235107,0.019147605
ISIC_0235501,0.031654567
ISIC_0235505,0.017053008
ISIC_0235542,0.017053008
ISIC_0238185,0.017053008
ISIC_0238872,0.109877765
ISIC_0239635,0.017053008
ISIC_0240839,0.027804047
ISIC_0241566,0.038093805
ISIC_0243686,0.017053008
ISIC_0243937,0.017053008
ISIC_0244266,0.017053008
ISIC_0244465,0.017053008
ISIC_0244617,0.027371883
ISIC_0244885,0.028630793
ISIC_0245273,0.05799392
ISIC_0246008,0.017053008
ISIC_0246211,0.017053008
ISIC_0248702,0.017053008
ISIC_0251455,0.017053008
ISIC_0251656,0.026566327
ISIC_0252811,0.048431188
ISIC_0254594,0.017053008
ISIC_0255112,0.017053008
ISIC_0256267,0.10781327
ISIC_0258149,0.017053008
ISIC_0258489,0.022872865
ISIC_0258717,0.13942537
ISIC_0259209,0.020913422
ISIC_0259237,0.030390829
ISIC_0261866,0.017053008
ISIC_0261904,0.017053008
ISIC_0261907,0.017053008
ISIC_0262392,0.017053008
ISIC_0262492,0.029943794
ISIC_0263920,0.021546483
ISIC_0265011,0.018009335
ISIC_0267082,0.018162489
ISIC_0268025,0.017053008
ISIC_0268451,0.017053008
ISIC_0269476,0.017053008
ISIC_0270022,0.017053008
ISIC_0270367,0.02828759
ISIC_0271223,0.017053008
ISIC_0272190,0.01976341
ISIC_0273533,0.017053008
ISIC_0274458,0.23955026
ISIC_0274698,0.017053008
ISIC_0274789,0.07767326
ISIC_0276718,0.017053008
ISIC_0280382,0.029386282
ISIC_0280752,0.017053008
ISIC_0280782,0.047828615
ISIC_0280827,0.027687043
ISIC_0281227,0.017053008
ISIC_0282269,0.020317227
ISIC_0282486,0.017053008
ISIC_0282737,0.017053008
ISIC_0284147,0.017053008
ISIC_0284441,0.017053008
ISIC_0284485,0.017053008
ISIC_0285491,0.017053008
ISIC_0285697,0.017053008
ISIC_0286688,0.017053008
ISIC_0287132,0.057288647
ISIC_0287325,0.18388629
ISIC_0288225,0.017053008
ISIC_0290187,0.017053008
ISIC_0291705,0.017053008
ISIC_0292996,0.07411507
ISIC_0294150,0.017053008
ISIC_0296540,0.038999975
ISIC_0297539,0.03289491
ISIC_0297702,0.018944621
ISIC_0298417,0.024792612
ISIC_0299870,0.017053008
ISIC_0300002,0.018803239
ISIC_0301547,0.047249347
ISIC_0301769,0.018876642
ISIC_0304467,0.017053008
ISIC_0304666,0.017053008
ISIC_0304667,0.017053008
ISIC_0306094,0.017053008
ISIC_0307004,0.017053008
ISIC_0307411,0.017053008
ISIC_0309192,0.017053008
ISIC_0309503,0.1671598
ISIC_0310320,0.017053008
ISIC_0311235,0.07071847
ISIC_0311814,0.017053008
ISIC_0312717,0.017053008
ISIC_0313675,0.017053008
ISIC_0317285,0.017053008
ISIC_0318934,0.017053008
ISIC_0319131,0.038364053
ISIC_0319990,0.017053008
ISIC_0320662,0.020886779
ISIC_0321218,0.017053008
ISIC_0321906,0.017053008
ISIC_0321948,0.017053008
ISIC_0322514,0.017053008
ISIC_0327756,0.017053008
ISIC_0328346,0.017053008
ISIC_0328687,0.017331779
ISIC_0328823,0.017053008
ISIC_0329169,0.017053008
ISIC_0329910,0.065404445
ISIC_0330060,0.017053008
ISIC_0330886,0.017053008
ISIC_0332421,0.02892828
ISIC_0332456,0.017053008
ISIC_0334179,0.017053008
ISIC_0335244,0.021418333
ISIC_0335886,0.020260662
ISIC_0336093,0.017053008
ISIC_0338118,0.017053008
ISIC_0338587,0.017053008
ISIC_0339455,0.018712103
ISIC_0340198,0.019508839
ISIC_0340572,0.03346616
ISIC_0341315,0.017053008
ISIC_0343131,0.038701653
ISIC_0343283,0.018974751
ISIC_0346766,0.04769051
ISIC_0347157,0.017053008
ISIC_0348342,0.017053008
ISIC_0350347,0.0212062
ISIC_0350470,0.017053008
ISIC_0351156,0.8901181
ISIC_0351912,0.042683274
ISIC_0352620,0.017053008
ISIC_0353021,0.017053008
ISIC_0355377,0.019244969
ISIC_0358260,0.017053008
ISIC_0358623,0.017053008
