image_name,target
ISIC_0052060,0.0077352524
ISIC_0052349,0.0018781126
ISIC_0058510,0.003824532
ISIC_0073313,0.002241969
ISIC_0073502,0.0092538595
ISIC_0074618,0.008867145
ISIC_0076801,0.00070664287
ISIC_0077586,0.007968366
ISIC_0082004,0.07448605
ISIC_0082785,0.010465324
ISIC_0085332,0.0027563274
ISIC_0087243,0.09694752
ISIC_0088167,0.009414822
ISIC_0089356,0.0012375116
ISIC_0090283,0.055778235
ISIC_0092481,0.022561997
ISIC_0095455,0.0075537562
ISIC_0095790,0.001357466
ISIC_0097719,0.040175587
ISIC_0099348,0.022780955
ISIC_0101040,0.019462168
ISIC_0101383,0.0128903985
ISIC_0105104,0.73794585
ISIC_0108196,0.073354185
ISIC_0112420,0.8517085
ISIC_0114232,0.00095522404
ISIC_0115798,0.0015287995
ISIC_0116844,0.004083127
ISIC_0126432,0.0058954656
ISIC_0131485,0.00077578425
ISIC_0131912,0.018080622
ISIC_0131978,0.0010791719
ISIC_0139322,0.0086399615
ISIC_0142066,0.2628534
ISIC_0143109,0.0031547546
ISIC_0148210,0.21091613
ISIC_0148937,0.0032309592
ISIC_0150213,0.005728781
ISIC_0152553,0.0035694838
ISIC_0153127,0.002305001
ISIC_0154289,0.009700775
ISIC_0155813,0.09844905
ISIC_0155983,0.4273527
ISIC_0157088,0.010495096
ISIC_0158761,0.0019980073
ISIC_0161963,0.94598275
ISIC_0165178,0.31598455
ISIC_0165230,0.35643333
ISIC_0165615,0.0033669472
ISIC_0165617,0.008460462
ISIC_0165674,0.0025937557
ISIC_0165928,0.022500217
ISIC_0166561,0.0016369224
ISIC_0168125,0.8259454
ISIC_0169378,0.054789573
ISIC_0169575,0.001586616
ISIC_0169906,0.017635196
ISIC_0171865,0.022500217
ISIC_0172678,0.017929763
ISIC_0174800,0.0022591352
ISIC_0175014,0.025967866
ISIC_0175798,0.9483439
ISIC_0176152,0.026527882
ISIC_0177083,0.005716741
ISIC_0178235,0.49571574
ISIC_0178258,0.005741447
ISIC_0178428,0.05036232
ISIC_0178741,0.037165463
ISIC_0180057,0.0028801262
ISIC_0182213,0.013963401
ISIC_0183334,0.0050640404
ISIC_0183449,0.7193725
ISIC_0183658,0.006446421
ISIC_0183771,0.002223134
ISIC_0186715,0.034718573
ISIC_0187786,0.011285633
ISIC_0188485,0.01261878
ISIC_0191895,0.7766895
ISIC_0192184,0.004102826
ISIC_0192807,0.003036648
ISIC_0193289,0.020289272
ISIC_0194115,0.0046901107
ISIC_0195744,0.09729794
ISIC_0195995,0.0037909746
ISIC_0196159,0.18931484
ISIC_0196622,0.0057828426
ISIC_0196807,0.03432393
ISIC_0197182,0.95556027
ISIC_0197440,0.020651162
ISIC_0197860,0.09552449
ISIC_0198376,0.0066162646
ISIC_0198622,0.011272401
ISIC_0199195,0.028870463
ISIC_0199718,0.0088784695
ISIC_0199780,0.004222214
ISIC_0200120,0.8049661
ISIC_0204399,0.005010575
ISIC_0204875,0.00094783306
ISIC_0205627,0.002919525
ISIC_0206261,0.020371616
ISIC_0206934,0.029611886
ISIC_0207197,0.2545027
ISIC_0208233,0.21113658
ISIC_0209640,0.0032680929
ISIC_0210915,0.0049539506
ISIC_0212435,0.0021757483
ISIC_0212468,0.011958599
ISIC_0213848,0.0069158673
ISIC_0216203,0.14953926
ISIC_0216447,0.7559936
ISIC_0220438,0.1261073
ISIC_0220466,0.0015651584
ISIC_0223354,0.013775319
ISIC_0223463,0.10489416
ISIC_0223760,0.013193369
ISIC_0224309,0.0044381917
ISIC_0225471,0.017765015
ISIC_0225894,0.4044067
ISIC_0226234,0.001765579
ISIC_0227767,0.00612849
ISIC_0228452,0.005841166
ISIC_0229266,0.006120056
ISIC_0230247,0.009034306
ISIC_0230499,0.88758934
ISIC_0231539,0.006176144
ISIC_0231788,0.0062007606
ISIC_0232763,0.76383746
ISIC_0235107,0.112218946
ISIC_0235501,0.022500217
ISIC_0235505,0.42598486
ISIC_0235542,0.3669464
ISIC_0238185,0.0016488433
ISIC_0238872,0.64631945
ISIC_0239635,0.42926806
ISIC_0240839,0.001490593
ISIC_0241566,0.017973065
ISIC_0243686,0.037430167
ISIC_0243937,0.30668184
ISIC_0244266,0.014801294
ISIC_0244465,0.008074194
ISIC_0244617,0.039380282
ISIC_0244885,0.0131194
ISIC_0245273,0.17034274
ISIC_0246008,0.002832532
ISIC_0246211,0.012911975
ISIC_0248702,0.008996248
ISIC_0251455,0.0021968484
ISIC_0251656,0.66260505
ISIC_0252811,0.04409474
ISIC_0254594,0.0037148595
ISIC_0255112,0.0604378
ISIC_0256267,0.0021189153
ISIC_0258149,0.022500217
ISIC_0258489,0.02379343
ISIC_0258717,0.007270843
ISIC_0259209,0.1856983
ISIC_0259237,0.047642738
ISIC_0261866,0.27132213
ISIC_0261904,0.0035744607
ISIC_0261907,0.048984677
ISIC_0262392,0.024522364
ISIC_0262492,0.024487197
ISIC_0263920,0.02431494
ISIC_0265011,0.0019622147
ISIC_0267082,0.011910319
ISIC_0268025,0.049607456
ISIC_0268451,0.0051178336
ISIC_0269476,0.0018956959
ISIC_0270022,0.006716788
ISIC_0270367,0.008194119
ISIC_0271223,0.013055056
ISIC_0272190,0.004328996
ISIC_0273533,0.01427874
ISIC_0274458,0.1070984
ISIC_0274698,0.012202531
ISIC_0274789,0.055279225
ISIC_0276718,0.004767388
ISIC_0280382,0.0055977404
ISIC_0280752,0.026900738
ISIC_0280782,0.16068831
ISIC_0280827,0.035642564
ISIC_0281227,0.032167047
ISIC_0282269,0.02080971
ISIC_0282486,0.016152382
ISIC_0282737,0.008664757
ISIC_0284147,0.004491091
ISIC_0284441,0.21141681
ISIC_0284485,0.004840493
ISIC_0285491,0.022500217
ISIC_0285697,0.0028657913
ISIC_0286688,0.020377904
ISIC_0287132,0.0103212595
ISIC_0287325,0.089142025
ISIC_0288225,0.0032503307
ISIC_0290187,0.0027430952
ISIC_0291705,0.0023287237
ISIC_0292996,0.8058612
ISIC_0294150,0.10823867
ISIC_0296540,0.0020397902
ISIC_0297539,0.004263878
ISIC_0297702,0.014311552
ISIC_0298417,0.6662017
ISIC_0299870,0.40684915
ISIC_0300002,0.0068461
ISIC_0301547,0.08094376
ISIC_0301769,0.032000154
ISIC_0304467,0.006185353
ISIC_0304666,0.02019006
ISIC_0304667,0.035096526
ISIC_0306094,0.001006037
ISIC_0307004,0.691301
ISIC_0307411,0.21498576
ISIC_0309192,0.02175805
ISIC_0309503,0.012780488
ISIC_0310320,0.50811285
ISIC_0311235,0.068731606
ISIC_0311814,0.007906139
ISIC_0312717,0.011766076
ISIC_0313675,0.007190764
ISIC_0317285,0.010842234
ISIC_0318934,0.0018295348
ISIC_0319131,0.007934868
ISIC_0319990,0.06766313
ISIC_0320662,0.002521515
ISIC_0321218,0.003921002
ISIC_0321906,0.32403654
ISIC_0321948,0.0101750195
ISIC_0322514,0.0383811
ISIC_0327756,0.018108696
ISIC_0328346,0.0113787055
ISIC_0328687,0.17220822
ISIC_0328823,0.0025859177
ISIC_0329169,0.03047806
ISIC_0329910,0.22623721
ISIC_0330060,0.037038624
ISIC_0330886,0.010026693
ISIC_0332421,0.17749402
ISIC_0332456,0.18754175
ISIC_0334179,0.0058272183
ISIC_0335244,0.098637104
ISIC_0335886,0.0010489523
ISIC_0336093,0.02384299
ISIC_0338118,0.10992274
ISIC_0338587,0.0051642656
ISIC_0339455,0.023506045
ISIC_0340198,0.030666173
ISIC_0340572,0.14184314
ISIC_0341315,0.006969571
ISIC_0343131,0.023801863
ISIC_0343283,0.05404508
ISIC_0346766,0.017195791
ISIC_0347157,0.004368663
ISIC_0348342,0.01421544
ISIC_0350347,0.02450496
ISIC_0350470,0.0050237775
ISIC_0351156,0.029880673
ISIC_0351912,0.009610981
ISIC_0352620,0.005297214
ISIC_0353021,0.005168587
ISIC_0355377,0.005292535
ISIC_0358260,0.0067896545
ISIC_0358623,0.002056241
ISIC_0359676,0.0023256838
ISIC_0359720,0.03695497
ISIC_0361122,0.015036643
ISIC_0366488,0.049872786
ISIC_0367795,0.022107363
ISIC_0367988,0.43570137
ISIC_0368092,0.07374495
ISIC_0368696,0.0044823885
ISIC_0369888,0.008644193
ISIC_0370322,0.022500217
ISIC_0371470,0.0044052303
ISIC_0371907,0.022500217
ISIC_0372927,0.026832312
ISIC_0372955,0.002888739
ISIC_0372971,0.0010014176
ISIC_0373723,0.00312227
ISIC_0375431,0.0080088675
ISIC_0377642,0.016761184
ISIC_0378391,0.0025856495
ISIC_0378668,0.95106614
ISIC_0379549,0.0013588369
ISIC_0380224,0.0073774457
ISIC_0381595,0.08811411
ISIC_0382931,0.004756987
ISIC_0383641,0.7377298
ISIC_0383780,0.003665775
ISIC_0385415,0.76283705
ISIC_0385463,0.022500217
ISIC_0385865,0.710123
ISIC_0388802,0.010847449
ISIC_0389010,0.04142633
ISIC_0389392,0.022500217
ISIC_0389675,0.0017061532
ISIC_0390209,0.07612461
ISIC_0391046,0.9193839
ISIC_0391777,0.0031201541
ISIC_0392680,0.28836387
ISIC_0392931,0.0014841259
ISIC_0393891,0.010370612
ISIC_0394533,0.005328208
ISIC_0394763,0.0020772815
ISIC_0394802,0.0158239
ISIC_0395681,0.004153192
ISIC_0395885,0.0024921298
ISIC_0398134,0.0067000687
ISIC_0400652,0.0012501776
ISIC_0401679,0.021090686
ISIC_0403198,0.0211308
ISIC_0406137,0.0068078935
ISIC_0407054,0.025054872
ISIC_0407220,0.0008714199
ISIC_0408372,0.00731951
ISIC_0408969,0.0021858811
ISIC_0409388,0.20955026
ISIC_0410649,0.036996514
