image_name,target
ISIC_0052060,0.22520488071389547
ISIC_0052349,0.2659260608268075
ISIC_0058510,0.5776179202331088
ISIC_0073313,0.43361864869786926
ISIC_0073502,0.6348206155527226
ISIC_0074618,0.5703696958659625
ISIC_0076801,0.6846658167911128
ISIC_0077586,0.4204152249134948
ISIC_0082004,0.6176106355855036
ISIC_0082785,0.31506100892369326
ISIC_0085332,0.37985794937169914
ISIC_0087243,0.20189400837734475
ISIC_0088167,0.5611364050264068
ISIC_0089356,0.4556364960845019
ISIC_0090283,0.6720451648151521
ISIC_0092481,0.44831542524130397
ISIC_0095455,0.46355855035512655
ISIC_0095790,0.3132216354033874
ISIC_0097719,0.27707157166272084
ISIC_0099348,0.5474412675286833
ISIC_0101040,0.4633035876889455
ISIC_0101383,0.227153523948279
ISIC_0105104,0.7468584957202695
ISIC_0108196,0.4244217810963395
ISIC_0112420,0.7248952831906756
ISIC_0114232,0.28901839373520305
ISIC_0115798,0.4602076124567474
ISIC_0116844,0.3996721908577673
ISIC_0126432,0.40746676379530145
ISIC_0131485,0.238900018211619
ISIC_0131912,0.2558186122746312
ISIC_0131978,0.4464578401019851
ISIC_0139322,0.44964487342924786
ISIC_0142066,0.4371881260244036
ISIC_0143109,0.6807867419413587
ISIC_0148210,0.3175195774904389
ISIC_0148937,0.31085412493170644
ISIC_0150213,0.343361864869787
ISIC_0152553,0.342815516299399
ISIC_0153127,0.3354944454562011
ISIC_0154289,0.5139865234019305
ISIC_0155813,0.29490074667637955
ISIC_0155983,0.44673101438717905
ISIC_0157088,0.4324895283190676
ISIC_0158761,0.5081405936987797
ISIC_0161963,0.8378983791659078
ISIC_0165178,0.6172646148242579
ISIC_0165230,0.5291568020397014
ISIC_0165615,0.7386996904024768
ISIC_0165617,0.6491531597158987
ISIC_0165674,0.442305590967037
ISIC_0165928,0.5481697322892005
ISIC_0166561,0.2333636860316882
ISIC_0168125,0.4763795301402295
ISIC_0169378,0.5834638499362594
ISIC_0169575,0.20061919504643963
ISIC_0169906,0.6958113276270261
ISIC_0171865,0.8672190857767255
ISIC_0172678,0.1988526680021854
ISIC_0174800,0.41792023310872334
ISIC_0175014,0.49843380076488797
ISIC_0175798,0.681460571844837
ISIC_0176152,0.6391914041158259
ISIC_0177083,0.5855946093607722
ISIC_0178235,0.7779639409943544
ISIC_0178258,0.6131305773083228
ISIC_0178428,0.510471680932435
ISIC_0178741,0.5194864323438354
ISIC_0180057,0.3381715534511017
ISIC_0182213,0.738918229830632
ISIC_0183334,0.6362229102167182
ISIC_0183449,0.7342924786013476
ISIC_0183658,0.23079584775086506
ISIC_0183771,0.29479147696230196
ISIC_0186715,0.7312329266071753
ISIC_0187786,0.22278273538517576
ISIC_0188485,0.29732289200509926
ISIC_0191895,0.7525769440903297
ISIC_0192184,0.40393370970679293
ISIC_0192807,0.3971225641959571
ISIC_0193289,0.42496812966672737
ISIC_0194115,0.27306501547987616
ISIC_0195744,0.7877253687852851
ISIC_0195995,0.1905663813513021
ISIC_0196159,0.5483154252413039
ISIC_0196622,0.2614824257876525
ISIC_0196807,0.4749043890001821
ISIC_0197182,0.39184119468220724
ISIC_0197440,0.6888180659260608
ISIC_0197860,0.7985430704789656
ISIC_0198376,0.5886723729739574
ISIC_0198622,0.4555636496084502
ISIC_0199195,0.7251320342378438
ISIC_0199718,0.36969586596248405
ISIC_0199780,0.43658714259697684
ISIC_0200120,0.8071025314150428
ISIC_0204399,0.5544527408486614
ISIC_0204875,0.5371699144053906
ISIC_0205627,0.391640866873065
ISIC_0206261,0.7754325259515571
ISIC_0206934,0.2645966126388636
ISIC_0207197,0.6655436168275359
ISIC_0208233,0.7746312147149881
ISIC_0209640,0.3949553815334183
ISIC_0210915,0.6276088144236023
ISIC_0212435,0.3093425605536332
ISIC_0212468,0.46044436350391554
ISIC_0213848,0.7058641413221636
ISIC_0216203,0.6735020943361866
ISIC_0216447,0.5632853760699326
ISIC_0220438,0.7270442542342013
ISIC_0220466,0.5533964669459115
ISIC_0223354,0.1454562010562739
ISIC_0223463,0.4523584046621744
ISIC_0223760,0.4259879803314515
ISIC_0224309,0.6937716262975778
ISIC_0225471,0.6574758696048079
ISIC_0225894,0.45478054999089423
ISIC_0226234,0.37577854671280275
ISIC_0227767,0.2773629575669277
ISIC_0228452,0.337078856310326
ISIC_0229266,0.4542888362775451
ISIC_0230247,0.49293389182298303
ISIC_0230499,0.414623930067383
ISIC_0231539,0.46938626843926434
ISIC_0231788,0.6508650519031142
ISIC_0232763,0.5594063012201785
ISIC_0235107,0.49490074667637945
ISIC_0235501,0.6326170096521582
ISIC_0235505,0.7534511018029503
ISIC_0235542,0.5651429612092516
ISIC_0238185,0.32524130395192136
ISIC_0238872,0.8520852303769806
ISIC_0239635,0.6123839009287926
ISIC_0240839,0.33682389364414494
ISIC_0241566,0.2344381715534511
ISIC_0243686,0.3041158258969222
ISIC_0243937,0.7195592788198871
ISIC_0244266,0.30393370970679295
ISIC_0244465,0.645401566199235
ISIC_0244617,0.6714077581496994
ISIC_0244885,0.4689856128209797
ISIC_0245273,0.5622291021671827
ISIC_0246008,0.5207612456747406
ISIC_0246211,0.6963212529593881
ISIC_0248702,0.6816426880349663
ISIC_0251455,0.750646512474959
ISIC_0251656,0.281988708796212
ISIC_0252811,0.40908759788745214
ISIC_0254594,0.3138226188308141
ISIC_0255112,0.2765252230923329
ISIC_0256267,0.3648697869240576
ISIC_0258149,0.43456565288654153
ISIC_0258489,0.5544709524676744
ISIC_0258717,0.5854124931706429
ISIC_0259209,0.6486978692405755
ISIC_0259237,0.3951374977235476
ISIC_0261866,0.5281187397559644
ISIC_0261904,0.4169185940630122
ISIC_0261907,0.7235294117647058
ISIC_0262392,0.38078674194135853
ISIC_0262492,0.7437989437260972
ISIC_0263920,0.5125478054999089
ISIC_0265011,0.413822618830814
ISIC_0267082,0.4470588235294118
ISIC_0268025,0.29151338553997447
ISIC_0268451,0.4933891822983064
ISIC_0269476,0.43609542888362773
ISIC_0270022,0.41043525769440903
ISIC_0270367,0.558750682935713
ISIC_0271223,0.5253687852850119
ISIC_0272190,0.36590784920779457
ISIC_0273533,0.40356947732653436
ISIC_0274458,0.7111090875978874
ISIC_0274698,0.27317428519395376
ISIC_0274789,0.7455108359133127
ISIC_0276718,0.22957566927699874
ISIC_0280382,0.5331269349845201
ISIC_0280752,0.46723729739573844
ISIC_0280782,0.739664906210162
ISIC_0280827,0.6163540338736114
ISIC_0281227,0.44521034419959926
ISIC_0282269,0.2993261700965216
ISIC_0282486,0.6294663995629212
ISIC_0282737,0.422728100528137
ISIC_0284147,0.14862502276452377
ISIC_0284441,0.370752139865234
ISIC_0284485,0.413840830449827
ISIC_0285491,0.6472045164815152
ISIC_0285697,0.38002185394281557
ISIC_0286688,0.42760881442360227
ISIC_0287132,0.4610817701693681
ISIC_0287325,0.5928428337279184
ISIC_0288225,0.49635767619741394
ISIC_0290187,0.3773083227098889
ISIC_0291705,0.2620834092150792
ISIC_0292996,0.27102531415042797
ISIC_0294150,0.5211801129120379
ISIC_0296540,0.5376616281187397
ISIC_0297539,0.422983063194318
ISIC_0297702,0.6447823711527955
ISIC_0298417,0.32030595519941724
ISIC_0299870,0.7602622473137861
ISIC_0300002,0.35656528865416137
ISIC_0301547,0.7079220542706247
ISIC_0301769,0.5202695319613914
ISIC_0304467,0.5160444363503915
ISIC_0304666,0.5016754689491896
ISIC_0304667,0.8032416681843015
ISIC_0306094,0.2924421781096339
ISIC_0307004,0.806811145510836
